,c_id,comment_author,thread_id,comment_date,CLASS
2785,c2573244354,Portlandgirl10,a69506471,06/16/2018,1
2786,c2573498091,shar0789,a69549047,06/22/2018,-1
2787,c2573675039,HannahmarieH,a69577010,06/26/2018,1
2788,c2573819442,boldaslovemama,a69581723,06/30/2018,-1
2789,c2573822152,bkelly0223,a69598007,06/30/2018,1
2790,c2574039924,NixieAnne,a69633857,07/05/2018,1
2791,c2574378477,ImmatureMama,a69684995,07/13/2018,-1
2792,c2574393128,Jemmaris,a69684995,07/13/2018,-1
2793,c2574441120,MrsA87,a69694208,07/14/2018,-1
2794,c2574582757,mommy2squared,a69715487,07/17/2018,-1
2795,c2574753751,Vaimeta,a69743831,07/21/2018,1
2796,c2574805168,kittymagick527,a69750311,07/23/2018,-1
2797,c2574849652,mamanelson15,a69757307,07/23/2018,-1
2798,c2575106604,Mlh2kids,a69795263,07/29/2018,-1
2799,c2575187235,Pickleaf,a69808214,07/31/2018,-1
2800,c2575555328,Jgil34,a69858716,08/09/2018,-1
2801,c2575768346,drbabyg,a69903140,08/14/2018,1
2802,c2575780713,MamaBear1308,a69904847,08/14/2018,-1
2803,c2576054451,oversette,a69949841,08/21/2018,-1
2804,c2576305602,Karly7,a69989705,08/27/2018,-1
2805,c2576366385,NewMommaJamba,a51480748,08/28/2018,-1
2806,c2576388218,KykylovesE,a70004354,08/28/2018,-1
2807,c2576476175,TxGrlNC,a70018802,08/30/2018,1
2808,c2576580524,StripedBlueCrows,a70035908,09/02/2018,-1
2809,c2576687963,llaurenporter,a70054010,09/05/2018,-1
2810,c2576689141,My_Firefly,a70052318,09/05/2018,1
2811,c2576705953,Winnie1120,a70052318,09/05/2018,-1
2812,c2576980155,kandygrrrl,a70098944,09/12/2018,-1
2813,c2576989203,EimiOka,a70063562,09/12/2018,-1
2814,c2577011450,GlutenfreeBunInOven,a70107569,09/12/2018,-1
2815,c2577150170,NickilynneG,a70090070,09/16/2018,-1
2816,c2577276397,AnnaBanana123Mommy,a70152476,09/19/2018,-1
2817,c2577373750,Sandrann1,a70163651,09/21/2018,1
2818,c2577452562,Miaandpalmer,a70046684,09/23/2018,1
2819,c2577675376,minervaxox,a70218581,09/29/2018,-1
2820,c2578164158,Here2Socialize,a70303910,10/11/2018,-1
2821,c2578203446,LadyBean2016,a70299887,10/12/2018,-1
2822,c2578233816,JPeng,a70315610,10/13/2018,1
2823,c2578245199,Mom2lotsoflittles,a70311383,10/13/2018,-1
2824,c2578323604,G33KYM0M,a70319357,10/16/2018,-1
2825,c2578637261,kaismommy523,a70387946,10/24/2018,-1
2826,c2578644461,KandyHouse,a70387946,10/24/2018,1
2827,c2578667692,cagirl1022,a70390370,10/25/2018,-1
2828,c2578947538,pikachupikapower,a70440023,11/01/2018,-1
2829,c2579515124,Linren,a70536469,11/15/2018,1
2830,c2579630672,TiggyWiggs,a70560073,11/18/2018,1
2831,c2579944198,katieraeofsunshine,a70615624,11/27/2018,-1
2832,c2580062623,Summermomtobe,a70637017,11/30/2018,-1
2833,c2580152738,sophistic,a70651180,12/02/2018,-1
2834,c2580240197,Mishmishmish,a70660822,12/05/2018,1
2835,c2581008252,Chelse324,a4468695,12/25/2018,1
2836,c2581159287,hbatchel0809,a70828408,12/29/2018,1
2837,c2581558224,Go4911,a71060173,01/07/2019,-1
2838,c2581877355,CZ0524,a71114389,01/14/2019,1
2839,c2582172143,Brittney417,a71163961,01/21/2019,1
2840,c2582200488,BdiBdi,a71168512,01/21/2019,-1
2841,c2582447741,Hopingforaboyy,a71188777,01/27/2019,-1
2842,c2582468501,Mrs. Stallworth,a71212510,01/27/2019,-1
2843,c2582637324,SparkleMommi,a71242774,01/31/2019,-1
2844,c2582920184,Sarahg987,a71291800,02/07/2019,1
2845,c2583248834,Oliviacrrt,a71344714,02/14/2019,-1
2846,c2584002213,Carolinaschick,a73117624,03/04/2019,-1
2847,c2584016386,JHippieMamBear88,a73120786,03/05/2019,-1
2848,c2584114576,lizbishop,a73140688,03/07/2019,-1
2849,c2584183852,Nerdstrom,a73093309,03/09/2019,1
2850,c2584322472,PDXmommy1,a73138846,03/13/2019,-1
